,char,movie,mbti,votes
2636,Pearl,Interiors (1978),ESFP,2 Pdb Votes
2637,Flyn,Interiors (1978),ESFP,1 Pdb Vote
2638,Lili,Yi Yi (2000),ESFP,5 Pdb Votes
2639,Yan Yan,Suddenly Seventeen,ESFP,11 Pdb Votes
2640,Sir Robin's Minstrels,Monty Python and the Holy Grail (1975),ESFP,4 Pdb Votes
2641,Gino Donnini,Love's Brother (2004),ESFP,2 Pdb Votes
2642,"Aldona ""Dona"" Lipska",Kiler (1997),ESFP,10 Pdb Votes
2643,"Ryszarda ""Gabrysia"" Siarzewska",Kiler (1997),ESFP,1 Pdb Vote
2644,Pułkownik Jose Arcadio Morales,Kiler (1997),XXXX,16 Pdb Votes
2645,Louise Cooper,Stripes (1981),ESFP,5 Pdb Votes
2646,Kat,Center of My World (2018),ESFP,1 Pdb Vote
2647,Cacho (el Boludo),Esperando la carroza,ESFP,14 Pdb Votes
2648,Alain,LOL (Laughing Out Loud),ESFP,19 Pdb Votes
2649,Nora,The Spy Next Door (2010),ESFP,15 Pdb Votes
2650,Yoshitoki Kuninobu,Battle Royale (2000),ESFP,13 Pdb Votes
2651,Cammie,Coyote Ugly (2000),ESFP,7 Pdb Votes
2652,Budderball,Air Buddies,ESFP,29 Pdb Votes
2653,Rita Abromowitz,Slums of Beverly Hills (1998),ESFP,28 Pdb Votes
2654,Ellie Torres,Yes Day,ESFP,8 Pdb Votes
2655,Daniela,In the Heights (2021),ESFP,2 Pdb Votes
2656,Jimmy Bean,Pollyanna (1960),ESFP,2 Pdb Votes
2657,Fabrice Canoli,Bienvenue chez les Ch'tis,XXXX,19 Pdb Votes
2658,Yann Vandernoout,Bienvenue chez les Ch'tis,ESFP,3 Pdb Votes
2659,Mickey,Monday (2020),ESFP,18 Pdb Votes
2660,Gonzales,Paper Lives (2021),XXXX,22 Pdb Votes
2661,Polexia Aphrodisia,Almost Famous (2000),ESFP,8 Pdb Votes
2662,Sapphire,Almost Famous (2000),ESFP,10 Pdb Votes
2663,Alice,Mike and Dave Need Wedding Dates,ESFP,1 Pdb Vote
2664,Dave Stangle,Mike and Dave Need Wedding Dates,ESFP,18 Pdb Votes
2665,Sandra White,The Happytime Murders,ESFP,163 Pdb Votes
2666,Miette,Barbie and the Three Musketeers (2009),ESFP,4 Pdb Votes
2667,Antwan Hovachelik,Free Guy (2021),ESFP,1 Pdb Vote
2668,Ansgar Doyle,Trust (2021),XXXX,22 Pdb Votes
2669,Ellen Martin,A Lot Like Love (2005),ESFP,1 Pdb Vote
2670,Julia Lennon,Nowhere Boy (2009),ESFP,2 Pdb Votes
2671,Mara,HartenStraat,ESFP,2 Pdb Votes
2672,Dean,Saved! (2004),ESFP,16 Pdb Votes
2673,Lillian Cummings,Saved! (2004),ESFP,2 Pdb Votes
2674,Cassandra Edelstein,Saved! (2004),ESFP,15 Pdb Votes
2675,Broad,Goat Story Franchise,ESFP,3 Pdb Votes
2676,Cheese King,Goat Story Franchise,XXXX,2 Pdb Votes
2677,Ubaldo Piangi,The Phantom of the Opera (2004),ESFP,18 Pdb Votes
2678,Pronia Sirko,Chasing Two Hares (1961),ESFP,3 Pdb Votes
2679,Fedya Yermakov,Gentlemen of Fortune (1971),ESFP,2 Pdb Votes
2680,Tommy Djilas,The Music Man (1962),XXXX,5 Pdb Votes
2681,Brittany,Pretty Persuasion (2005),ESFP,29 Pdb Votes
2682,Zak Knight,Fighting with My Family (2019),ESFP,1 Pdb Vote
2683,Beto,Metegol (Underdogs),ESFP,8 Pdb Votes
2684,Tania,Sentinelle (2021),XXXX,12 Pdb Votes
2685,Mrs. Hudson,The Abominable Bride,ESFP,8 Pdb Votes
2686,Christina,The Sweetest Thing (2002),ESFP,13 Pdb Votes
2687,Crystal 'White Girl' Van Meter,Freeway II: Confessions of a Trickbaby (1999),ESFP,15 Pdb Votes
2688,Mesquita,Freeway (1996),ESFP,13 Pdb Votes
2689,Vanessa Lutz,Freeway (1996),ESFP,22 Pdb Votes
2690,Guan Yin,Boss Level (2021),ESFP,62 Pdb Votes
2691,Bolec,Chłopaki nie płaczą,ESFP,13 Pdb Votes
2692,Bret,Lights Out,ESFP,2 Pdb Votes
2693,Lydia Berman “The Hammer”,Thunder Force,ESFP,2 Pdb Votes
2694,CJ,Moxie (2021),ESFP,1 Pdb Vote
2695,Fanny Squeers,Nicholas Nickleby (2002),ESFP,3 Pdb Votes
2696,Lisa Provolone,Oscar (1991),ESFP,4 Pdb Votes
2697,Johnny,If... (1968),XXXX,0
2698,Stevo,Free Fire,ESFP,0
2699,Flavius,The Hunger Games (Franchise),ESFP,0
2700,Claudius Templesmith,The Hunger Games (Franchise),ESFP,14 Pdb Votes
2701,Octavia,The Hunger Games (Franchise),ESFP,18 Pdb Votes
2702,Lily Houghton,Jungle Cruise (2021),ESFP,211 Pdb Votes
2703,Yang Choon-Dong,The Gifted Hands / Psychometry,ESFP,2 Pdb Votes
2704,Crystal,Hotel Transylvania (2012),ESFP,5 Pdb Votes
2705,Elizabeth,American Psycho (2000),ESFP,37 Pdb Votes
2706,Doug Butabi,A Night at the Roxbury (1998),ESFP,7 Pdb Votes
2707,Marcia Bledsoe,Uncle Frank,ESFP,4 Pdb Votes
2708,Bernard,Uncle Frank,ESFP,1 Pdb Vote
2709,Tom,Tom and Jerry (2021),ESFP,29 Pdb Votes
2710,Sloane / “Heather”,Even Lambs Have Teeth,ESFP,25 Pdb Votes
2711,"Garfield ""Garf"" Slade",Bad Neighbors (2014),ESFP,1 Pdb Vote
2712,Scoonie Schofield,Bad Neighbors (2014),ESFP,1 Pdb Vote
2713,Georgia Khatchadorian,Middle School: The Worst Years of My Life,ESFP,17 Pdb Votes
2714,Holly Mills,The Descent,ESFP,34 Pdb Votes
2715,Lawrence,Office Space (1999),ESFP,23 Pdb Votes
2716,Flicker,The Beach Bum,ESFP,7 Pdb Votes
2717,Janet Gaines,Amy's Orgasm (2001),ESFP,1 Pdb Vote
2718,Lyudmila Sviridova,Moscow Does Not Believe in Tears(1980),ESFP,23 Pdb Votes
2719,Gang-mu,Portrait of a Beauty,ESFP,2 Pdb Votes
2720,Shelley,Falling Inn Love (2019),ESFP,4 Pdb Votes
2721,Laura Lizzie,The Craft (1996),ESFP,35 Pdb Votes
2722,Lulu,2046 (2004),ESFP,3 Pdb Votes
2723,Bai Ling,2046 (2004),ESFP,16 Pdb Votes
2724,Milla,Wrong Turn (2021),XXXX,5 Pdb Votes
2725,Brooke,Princess Protection Program (2009),ESFP,8 Pdb Votes
2726,Maddy Datner,F The Prom,ESFP,6 Pdb Votes
2727,P,Nymphomaniac (2013),ESFP,21 Pdb Votes
2728,Cara Carozza,Dr. Mabuse the Gambler,ESFP,2 Pdb Votes
2729,Mackenzie Siler,She's All That (1999),ESFP,15 Pdb Votes
2730,Anne Luther,Stage Door (1937),ESFP,2 Pdb Votes
2731,Ulysses,Flora and Ulysses,ESFP,4 Pdb Votes
2732,Mariette,Blade Runner,ESFP,94 Pdb Votes
2733,King Kong (Toho),MonsterVerse,ESFP,11 Pdb Votes
2734,Zed Evans,After (Film Trilogy),ESFP,6 Pdb Votes
2735,Paul,100 Things,ESFP,6 Pdb Votes
2736,Rachel,Unhinged (2020),ESFP,22 Pdb Votes
2737,Ben Tennyson,Ben 10: Alien Swarm (2009),ESFP,17 Pdb Votes
2738,Jazzy,High Strung (2016),ESFP,1 Pdb Vote
2739,Timi,a kind of america (valami amerika),ESFP,6 Pdb Votes
2740,Dom,Dope (2015),ESFP,8 Pdb Votes
2741,Brain Bots,Megamind (2010),ESFP,20 Pdb Votes
2742,Adrien,Raw (Grave),ESFP,6 Pdb Votes
2743,Artie,Cruella (2021),ESFP,380 Pdb Votes
2744,Horace Badun,Cruella (2021),ESFP,179 Pdb Votes
2745,Alexa,50 First Dates,ESFP,3 Pdb Votes
2746,Beverly Brody,Bloody Birthday (1981),ESFP,5 Pdb Votes
2747,Dab-Dab,Dolittle (2020),ESFP,13 Pdb Votes
2748,Alice,rough night,ESFP,1 Pdb Vote
2749,Detective Curtis,Gossip (2000),ESFP,1 Pdb Vote
2750,Bengt Danielsson,Kon-Tiki,ESFP,7 Pdb Votes
2751,Amelie,Wide Sargasso Sea,ESFP,11 Pdb Votes
2752,Pinky,Madagascar (Franchise),ESFP,2 Pdb Votes
2753,Julia,Antebellum,ESFP,8 Pdb Votes
2754,Marie Antoinette,Mr. Peabody & Sherman (2014),ESFP,3 Pdb Votes
2755,Rocco,The Boondock Saints (1999),ESFP,48 Pdb Votes
2756,Mercutio,Romeo + Juliet (1996),ESFP,22 Pdb Votes
2757,Eugene Beady “Snotty Boy”,Barnyard (2006),ESFP,3 Pdb Votes
2758,Ralph,Charlie's Angels (2019),ESFP,16 Pdb Votes
2759,Zorra,Hoodwinked! (2005),XXXX,6 Pdb Votes
2760,Katie,Expelled (2014),ESFP,1 Pdb Vote
2761,Jeff Taylor,Breakdown (1997),ESFP,7 Pdb Votes
2762,Naz Yaman,Son Yaz,ESFP,4 Pdb Votes
2763,Jinny,Host (2020),ESFP,23 Pdb Votes
2764,Lucas Krapf,To All the Boys (trilogy),ESFP,27 Pdb Votes
2765,Trevor Pike,To All the Boys (trilogy),ESFP,19 Pdb Votes
2766,Kathy,Willy's Wonderland (2021),ESFP,1 Pdb Vote
2767,Jo Malone,The Daytrippers (1997),ESFP,3 Pdb Votes
2768,Daniella Verducci (Pauline),Super Mario Bros. (1993),ESFP,11 Pdb Votes
2769,Max Keller,The Haunting Hour: Don't Think About It (2007),ESFP,1 Pdb Vote
2770,Brenda Last,A Handful of Dust (1988),XXXX,24 Pdb Votes
2771,Eric Lamonsoff,Grown Ups,ESFP,2 Pdb Votes
2772,Karl,The Necessary Death of Charlie Countryman,ESFP,13 Pdb Votes
2773,Danielle Foussard,To Catch a Thief (1955),ESFP,2 Pdb Votes
2774,Daphne Milne,Goodbye Christopher Robin (2017),ESFP,15 Pdb Votes
2775,Nathan,I Am Jonas (2018),ESFP,3 Pdb Votes
2776,Icarus,Little Nemo: Adventures in Slumberland,ESFP,2 Pdb Votes
2777,Oompa,Little Nemo: Adventures in Slumberland,ESFP,12 Pdb Votes
2778,Jack Bremmer,Don’t Look Up (2021),ESFP,20 Pdb Votes
2779,DJ Chello,Don’t Look Up (2021),ESFP,189 Pdb Votes
2780,Riley Bina,Don’t Look Up (2021),ESFP,128 Pdb Votes
2781,Jason Orlean,Don’t Look Up (2021),ESFP,5 Pdb Votes
2782,Elmo St. Peters,The Brave Little Toaster (1987),XXXX,12 Pdb Votes
2783,Lampy,My Brave Little Toaster (1987),ESFP,3 Pdb Votes
2784,George,Rampage (2018),ESFP,10 Pdb Votes
2785,Maxton,Not Cinderella's Type,ESFP,2 Pdb Votes
2786,Greg Wittle,Bliss (2021),ESFP,44 Pdb Votes
2787,Mushana,Zambezia,ESFP,1 Pdb Vote
2788,Alexander “Al” Monroe,Promising Young Woman (2020),ESFP,1 Pdb Vote
2789,Nancy Stalk,Cobra (1986),XXXX,17 Pdb Votes
2790,Det. Monte,Cobra (1986),XXXX,14 Pdb Votes
2791,"""Goldie"" Goldman",Foxfire (1996),ESFP,5 Pdb Votes
2792,"Madeline ""Maddie"" Wirtz",Foxfire (1996),ESFP,2 Pdb Votes
2793,Alyssa Beck,Life as a House (2001),ESFP,1 Pdb Vote
2794,Big Rob,Firebreather (2010),ESFP,2 Pdb Votes
2795,Afrodyta,G.F.Darwin,ESFP,13 Pdb Votes
2796,Michael Llewelyn Davies,Finding Neverland (2004),ESFP,8 Pdb Votes
2797,Jakub's Sister,The Devil (1972),ESFP,0
2798,Anton,God Help The Girl,ESFP,0
2799,Leah Russell,Beautiful Thing (1996),ESFP,0
2800,Alexander Brok,Charlie's Angels (2019),ESFP,10 Pdb Votes
2801,Elvis Presley,Shangri-La Suite (2016),ESFP,1 Pdb Vote
2802,Jake Blueblood,Shangri-La Suite (2016),ESFP,16 Pdb Votes
2803,Melanie,Kajillionaire (2020),ESFP,11 Pdb Votes
2804,Elton John,Kingsman (Franchise),ESFP,23 Pdb Votes
2805,"Theodore ""Armpit"" Johnson",Holes (2003),ESFP,13 Pdb Votes
2806,Dev,Nick and Norah's Infinite Playlist (2008),ESFP,2 Pdb Votes
2807,Caroline,Nick and Norah's Infinite Playlist (2008),ENFP,4 Pdb Votes
2808,Billy The Bartender,Threat Level Midnight (2019),ESFP,18 Pdb Votes
2809,Jasmine Windsong,Threat Level Midnight (2019),ESFP,9 Pdb Votes
2810,Amelia Ritter,The Social Network (2010),ESFP,27 Pdb Votes
2811,Christy Lee,The Social Network (2010),ESFP,25 Pdb Votes
2812,Amanda,Saint Maud (2019),ESFP,4 Pdb Votes
2813,Liz,The Purge (Franchise),ESFP,1 Pdb Vote
2814,Lucinha,Pai em Dobro (Double Dad),ESFP,19 Pdb Votes
2815,Darren Walsh,Sing Street (2016),ESFP,1 Pdb Vote
2816,Rei,Below Zero (2021),ESFP,1 Pdb Vote
2817,Montesinos,Below Zero (2021),ESFP,8 Pdb Votes
2818,Captain Jin,House of Flying Daggers (2004),ESFP,13 Pdb Votes
2819,Persephone,Percy Jackson (film series 2010-2013),ESFP,50 Pdb Votes
2820,Thackery Earwicket / March Hare,Alice in Wonderland / Through the Looking Glass (2010 - 2016),ESFP,10 Pdb Votes
2821,Shelly,Palmer (2021),ESFP,15 Pdb Votes
2822,Denise “Holly” Le Ang,The Lovely Bones (2009),ESFP,27 Pdb Votes
2823,Sophie Bennett,Rise of the Guardians (2012),ESFP,2 Pdb Votes
2824,Paul,Kids (1995),ESFP,3 Pdb Votes
2825,Mathilde,The Bélier Family (2014),ESFP,45 Pdb Votes
2826,The Fat Lady,Harry Potter / Wizarding World Films,ESFP,65 Pdb Votes
2827,Enobaria Golding,The Hunger Games (Franchise),ESFP,4 Pdb Votes
2828,Philomène,Amélie (2001),XXXX,1 Pdb Vote
2829,Miki,Pártyhard (2019),ESFP,2 Pdb Votes
2830,Merle,eXistenZ (1999),ESFP,23 Pdb Votes
2831,Araminta Lee,Crazy Rich Asians (2018),ESFP,3 Pdb Votes
2832,Vitiligo Lips,The White Tiger,ESFP,5 Pdb Votes
2833,Aaron,Chaos Walking (2021),ESFP,1 Pdb Vote
2834,Interval,Roadside Romeo,ESFP,7 Pdb Votes
2835,Suzi X,The Haunted World of El Superbeasto,ESFP,11 Pdb Votes
2836,"Wesley Jefferson Lincoln, ""Link""",Beautiful Creatures (2013),XXXX,3 Pdb Votes
2837,Nick Zimmer,Mean Girls 2 (2011),ESFP,6 Pdb Votes
2838,Paulete,Tatuagem,ESFP,3 Pdb Votes
2839,Fininha,Tatuagem,XXXX,2 Pdb Votes
2840,Janina Sorjonen,Bordertown,ESFP,11 Pdb Votes
2841,Jamie New,Everybody's Talking About Jamie (2021),ESFP,2 Pdb Votes
2842,Lin Jia Mo,Fleet of Time,ESFP,1 Pdb Vote
2843,Waleed,Mosul (2019),ESFP,37 Pdb Votes
2844,Martha,Who's Afraid of Virginia Woolf?,ESFP,2 Pdb Votes
2845,Joe Hurley,Flatliners (1990),ESFP,52 Pdb Votes
2846,Astrid,Thirteen (2003),ESFP,6 Pdb Votes
2847,Ninotchka Kaprova,D.E.B.S. (2004),ESFP,81 Pdb Votes
2848,Liv McKenzie,Scream (Franchise),ESFP,19 Pdb Votes
2849,Sarah Darling,Scream (Franchise),ESFP,1 Pdb Vote
2850,Brenda,Jawbreaker (1999),ESFP,8 Pdb Votes
2851,Penelope Fontanet,La Boum (1 & 2),ESFP,4 Pdb Votes
2852,Emma,The Autopsy of Jane Doe (2016),ESFP,5 Pdb Votes
2853,Alp,Azizler (2021),ESFP,8 Pdb Votes
2854,Michal Kolman,Gympl (2007),ESFP,7 Pdb Votes
2855,Sam Cooke,One Night in Miami (2020),ESFP,6 Pdb Votes
2856,Cassius Clay (Muhammad Ali),One Night in Miami (2020),ESFP,20 Pdb Votes
2857,"George ""Babyface"" Nelson","O Brother, Where Art Thou? (2000)",ESFP,7 Pdb Votes
2858,King Fredrick,Barbie As Rapunzel (2002),ESFP,9 Pdb Votes
2859,Hercules,Hercules in New York,ESFP,4 Pdb Votes
2860,Kasey,Polaroid,ESFP,14 Pdb Votes
2861,Carolina,Desperado,ESFP,4 Pdb Votes
2862,Coach Skip,Fantastic Mr. Fox,ESFP,1 Pdb Vote
2863,Petey,Fantastic Mr. Fox,ESFP,9 Pdb Votes
2864,Katherine,Under the Tuscan Sun (2003),ESFP,3 Pdb Votes
2865,Whitney Slater,Last Action Hero,ESFP,24 Pdb Votes
2866,Cotty,Spring Breakers (2012),ESFP,41 Pdb Votes
2867,Brit,Spring Breakers (2012),ESFP,7 Pdb Votes
2868,Mary Warren,The Sisterhood Of Night (2014),XXXX,12 Pdb Votes
2869,Linda Anderson,Perfect Sisters (2014),ESFP,31 Pdb Votes
2870,Chastity Meyer,Mean Girls 2 (2011),ESFP,1 Pdb Vote
2871,James,The Snowman,ESFP,10 Pdb Votes
2872,Blueface,The Nice Guys (2016),ESFP,44 Pdb Votes
2873,Sean Carson,Pieces of a Woman (2020),ESFP,13 Pdb Votes
2874,Nikki,Burlesque (2010),ESFP,3 Pdb Votes
2875,Luke,Wicker Park,ESFP,21 Pdb Votes
2876,Chieko Wataya,Babel (2006),ESFP,5 Pdb Votes
2877,Rocky,Galveston (2018),ESFP,13 Pdb Votes
2878,Jimmy Cooper,Quadrophenia (1979),ESFP,14 Pdb Votes
2879,uNo,Spree,ESFP,6 Pdb Votes
2880,Kovacs,We Summon The Darkness,ESFP,17 Pdb Votes
2881,Val,We Summon The Darkness,ESFP,3 Pdb Votes
2882,Veronica,Always Be My Maybe,XXXX,69 Pdb Votes
2883,Emma Perkins,Monte Carlo (2011),ESFP,13 Pdb Votes
2884,Blond,Okja (2017),ESFP,10 Pdb Votes
2885,Tug,Brother Bear (2003),ESFP,2 Pdb Votes
2886,Lucien,Port of Shadows (1938),ESFP,3 Pdb Votes
2887,Nanook,The Lost Boys (1987),ESFP,5 Pdb Votes
2888,Zeynep,Fack ju Göhte (Suck me Shakespeer),ESFP,1 Pdb Vote
2889,Shari Selman,Wanderlust (2012),XXXX,1 Pdb Vote
2890,Marisa,Wanderlust (2012),XXXX,1 Pdb Vote
2891,Karen,Wanderlust (2012),ESFP,4 Pdb Votes
2892,Linda,Wanderlust (2012),ESFP,15 Pdb Votes
2893,Rachel Ashe,Beverly Hills Chihuahua,ESFP,10 Pdb Votes
2894,Oliver T'sien,Crazy Rich Asians (2018),ESFP,1 Pdb Vote
2895,Diana Ellis,The Angel,ESFP,14 Pdb Votes
2896,Mia,Like a boss,ESFP,1 Pdb Vote
2897,Martin,The Hunt (2020),ESFP,21 Pdb Votes
2898,Ally Darling,What’s Your Number (2011),ESFP,1 Pdb Vote
2899,Sara Miller,Laws of Attraction (2004),XXXX,0
2900,Holly,Fist Fight (2017),ESFP,3 Pdb Votes
2901,Oakie,Dogfight (1991),ESFP,1 Pdb Vote
2902,Marcie,Dogfight (1991),XXXX,1 Pdb Vote
2903,"Avinash ""Avi"" Arora",Yeh Jawaani Hai Deewani,ESFP,22 Pdb Votes
2904,Rose Smith,Meet Me in St. Louis (1944),ESFP,3 Pdb Votes
2905,Lola,Geek Charming (2011),ESFP,2 Pdb Votes
2906,Christine,England is Mine (2017),ESFP,2 Pdb Votes
2907,Mona Franklin,The Edge of Seventeen (2016),ESFP,47 Pdb Votes
2908,Phil Goldman,Miss Pettigrew Lives for a Day,ESFP,5 Pdb Votes
2909,Chloe,Bubble Boy (2001),ESFP,19 Pdb Votes
2910,Maria Coughlin,Trust (1990),ESFP,17 Pdb Votes
2911,Fuchs,Cosmos (2015),ESFP,2 Pdb Votes
2912,Lena,Cosmos (2015),ESFP,2 Pdb Votes
2913,Noodles,We Can Be Heroes (2020),ESFP,14 Pdb Votes
2914,David Bailey,Singles,ESFP,2 Pdb Votes
2915,Marie Antoinette,Soul (2020),ESFP,23 Pdb Votes
2916,Muhammad Ali,Soul (2020),ESFP,19 Pdb Votes
2917,Silver,Okja (2017),ESFP,27 Pdb Votes
2918,Olive Neal,Bullets over Broadway (1994),ESFP,2 Pdb Votes
2919,Nick Valenti,Bullets over Broadway (1994),XXXX,2 Pdb Votes
2920,Shehzada,Immaculate Conception (1992),ESFP,1 Pdb Vote
2921,Judy Haynes,White Christmas (1954),ESFP,25 Pdb Votes
2922,Dez,Soul (2020),ESFP,77 Pdb Votes
2923,Jordan,Krampus (2015),ESFP,19 Pdb Votes
2924,"Daniel ""Danger"" Becker",Fack ju Göhte,ESFP,25 Pdb Votes
2925,Chantal Ackerman,Fack ju Göhte,ESFP,6 Pdb Votes
2926,Charlie,Fack ju Göhte,ESFP,1 Pdb Vote
2927,Alexia,Underworld,ESFP,2 Pdb Votes
2928,Sepa,The Breaker Upperers (2008),ESFP,2 Pdb Votes
2929,Shona,The Breaker Upperers (2008),XXXX,5 Pdb Votes
2930,Rufus the Dog,The Star,ESFP,11 Pdb Votes
2931,Bo the Donkey,The Star,XXXX,13 Pdb Votes
2932,Evelyn Wright,Spanglish,ESFP,2 Pdb Votes
2933,Cousin Itt,The Addams Family (2019),ESFP,1 Pdb Vote
2934,Releches,Celda 211,ESFP,3 Pdb Votes
2935,Ballas Kohl,Giant Little Ones,ESFP,5 Pdb Votes
2936,Victoria,Sleepless in Seattle (1993),ESFP,2 Pdb Votes
2937,Gale,When in Rome (2010),ESFP,2 Pdb Votes
2938,Stephanie Shaw,The Choice (2016),ESFP,1 Pdb Vote
2939,Tito,Magic Mike (2012),ESFP,1 Pdb Vote
2940,Big Dick Richie,Magic Mike (2012),ESFP,2 Pdb Votes
2941,Didi,O Cavaleiro Didi e a Princesa Lili (2006),ESFP,130 Pdb Votes
2942,Gil,Modo Avião,ESFP,4 Pdb Votes
2943,Lee,A Recipe for Seduction (2020),ESFP,4 Pdb Votes
2944,Nicki Moore,The Bling Ring (2013),ESFP,67 Pdb Votes
2945,Tooth Fairy,The Santa Clause (trilogy),ENFP,3 Pdb Votes
2946,Angus,Ferdinand (Olé el Viaje de Ferdinand),ESFP,60 Pdb Votes
2947,Zohan,You Don’t Mess with the Zohan,ESFP,6 Pdb Votes
2948,Alex Eilhauer,The Five Year Engagement,ESFP,7 Pdb Votes
2949,Zach Sobiech,Clouds (2020),ESFP,2 Pdb Votes
2950,The Townie,The Waterboy (1998),ESFP,20 Pdb Votes
2951,Jenelope,Bring It On (franchise),ESFP,3 Pdb Votes
2952,Courtney,Bring It On (franchise),ESFP,1 Pdb Vote
2953,Anne,Water Lilies (Naissance des Pieuvres),ESFP,4 Pdb Votes
2954,Manny,Bratz: The Movie (2007),ESFP,7 Pdb Votes
2955,Bekri,İstanbul Kanatlarımın Altında (1996),ESFP,7 Pdb Votes
2956,Wayne Rink,13 going on 30 (2004),ESFP,7 Pdb Votes
2957,Kareena,Barbie: Star Light Adventure,ESFP,36 Pdb Votes
2958,Sheena,Barbie: Star Light Adventure,ESFP,7 Pdb Votes
2959,"""Pinky"" Kaur Bhamra",Bend It Like Beckham,ESFP,4 Pdb Votes
2960,Daphne Reynolds,What a Girl Wants,ESFP,21 Pdb Votes
2961,The Hunter,Monster Hunter (2020),ESFP,1 Pdb Vote
2962,Drew,Surviving Christmas,XXXX,27 Pdb Votes
2963,Doug Whitmore,50 First Dates,ESFP,2 Pdb Votes
2964,Jumbo,Rescue Dawn (2006),XXXX,9 Pdb Votes
2965,Sparky,Frankenweenie (2012),ESFP,6 Pdb Votes
2966,Suzanne,Night of the Demons (1988),ESFP,1 Pdb Vote
2967,Blue Boy,K-12 (2019),ESFP,30 Pdb Votes
2968,Eva,Being Charlie,ESFP,11 Pdb Votes
2969,Ash Martini,Small Time,ESFP,13 Pdb Votes
2970,James Franco,This Is the End (2013),ESFP,4 Pdb Votes
2971,Chico,The Magnificent Seven (1960),ESFP,9 Pdb Votes
2972,Stelios,300,ESFP,3 Pdb Votes
2973,Marve,Ken Park (2002),ESFP,6 Pdb Votes
2974,Claude's Dad,Ken Park (2002),XXXX,9 Pdb Votes
2975,The Honeydoos,Spookley the Square Pumpkin (2004),ESFP,2 Pdb Votes
2976,Bobo,Spookley the Square Pumpkin (2004),ESFP,2 Pdb Votes
2977,Tina,The Final Girls,ESFP,39 Pdb Votes
2978,Nabeh,Stargate (1994),ESFP,19 Pdb Votes
2979,Lieutenant Ferretti,Stargate (1994),ESFP,15 Pdb Votes
2980,Aileen Wuornos,Monster (2003),ESFP,3 Pdb Votes
2981,Mrs. McCormick,Mysterious Skin (2004),ESFP,2 Pdb Votes
2982,Dave Kohl,Begin Again (2013),ESFP,2 Pdb Votes
2983,Bobbi,Ava (2020),ESFP,28 Pdb Votes
2984,Judy Faulkner,Ava (2020),ESFP,4 Pdb Votes
2985,Jason,Knocked Up (2007),ESFP,30 Pdb Votes
2986,Barry Glickman,The Prom (2020),ESFP,46 Pdb Votes
2987,Manaw,The Leaves (ฺBai Mai Tee Plid Plew),ESFP,16 Pdb Votes
2988,Spirit of Christmas Present,Barbie In A Christmas Carol,ESFP,104 Pdb Votes
2989,Azul,Barbie as the Island Princess (2007),ESFP,6 Pdb Votes
2990,Serena,Legally Blonde (2001),ESFP,72 Pdb Votes
2991,Brooke Taylor-Windham,Legally Blonde (2001),ESFP,4 Pdb Votes
2992,Hailey,"I Love You, Man (2009)",ESFP,3 Pdb Votes
2993,Francesco Bernoulli,Cars (Franchise),ESFP,35 Pdb Votes
2994,gp. capt. hicksley,"Merry Christmas, Mr. Lawrence",ESFP,1 Pdb Vote
2995,Sandy,Carnal Knowledge (1971),ESFP,8 Pdb Votes
2996,Tess Nichols,27 Dresses (2008),ESFP,7 Pdb Votes
2997,Marcia,The Longest Ride (2015),ESFP,0
2998,Mary Dominguez,From Prada to Nada (2011),ESFP,0
2999,Hawthorne,The Nutcracker And The Four Realms,ESFP,0
3000,Frankie Almond Smith,The Hole (2001),ESFP,3 Pdb Votes
3001,"Pancada ""The Little Panda Fighter""",The Little Panda Fighter (2008),XXXX,20 Pdb Votes
3002,Mai,Pieta in the Toilet (2015),ESFP,13 Pdb Votes
3003,Vivian Shing,Saving Face (2005),ESFP,14 Pdb Votes
3004,Father March,Little Women (2019),ESFP,21 Pdb Votes
3005,Chazz,Wedding Crashers (2005),ESFP,13 Pdb Votes
3006,Clorette DePasto,Animal House,ESFP,2 Pdb Votes
3007,Bryony Shelfey,Arthur Christmas,ESFP,15 Pdb Votes
3008,Kitty,The Hours (2002),ESFP,2 Pdb Votes
3009,Marion Davies,Mank (2020),ESFP,19 Pdb Votes
3010,Daniel Coleman,Orphan (2009-2022),ESFP,81 Pdb Votes
3011,David Rizzio,Mary Queen of Scots (2018),ESFP,1 Pdb Vote
3012,Alan Stonebridge,The Bromley Boys (2018),ESFP,5 Pdb Votes
3013,DJ,The Meg (2018),ESFP,12 Pdb Votes
3014,Jack Morris,The Meg (2018),ESFP,20 Pdb Votes
3015,Dussie Mae,Ma Rainey's Black Bottom (2020),ESFP,5 Pdb Votes
3016,Levee Green,Ma Rainey's Black Bottom (2020),ESFP,45 Pdb Votes
3017,Eric,Pet (2016),ESFP,3 Pdb Votes
3018,Guida Gusmão,A Vida Invisível,ESFP,2 Pdb Votes
3019,Eddy,Blended (2014),ESFP,11 Pdb Votes
3020,Annika Hunter,Laggies (2014),ESFP,6 Pdb Votes
3021,Kitty Hall,Maurice (1987),XXXX,1 Pdb Vote
3022,Joyce Dahmer,My Friend Dahmer (2017),ESFP,17 Pdb Votes
3023,Fu,Legend of a Rabbit,ESFP,2 Pdb Votes
3024,Pickles,Re-Animated (2006),ESFP,1 Pdb Vote
3025,Jimmy's Dad,Re-Animated (2006),ESFP,1 Pdb Vote
3026,Chris Kruger,Jarhead,ESFP,1 Pdb Vote
